alpha,beta,eta,lambda,gamma,epsilon,iota,delta,mu,omicron,alpha_rel,beta_rel,eta_rel,lambda_rel,gamma_rel,epsilon_rel,iota_rel,delta_rel,mu_rel,omicron_rel,other,other_rel,sum,date
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.6666666666667,0.0,0.0,0.0006255293405928418,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9993744706594071,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1378.6666666666667,2021-09-11
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,955.0,0.0,0.0,0.00022222222222220255,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9997777777777777,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,955.3333333333334,2021-09-12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.0,1.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9994385176866928,0.000561482313307132,0.0,0.0,2.168404344971009e-18,1049.0,2021-09-13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326.0,1.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9994385176866928,0.000561482313307132,0.0,0.0,2.168404344971009e-18,1327.0,2021-09-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.0,1.3333333333333333,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9991315809156674,0.0008684190843323008,0.0,0.0,2.168404344971009e-18,1561.3333333333333,2021-09-15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.0,0.3333333333333333,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9996930632289747,0.00030693677102517,0.0,0.0,2.168404344971009e-18,1469.3333333333333,2021-09-16
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1357.3333333333333,1.0,0.0,0.00022446689113353815,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9990196625555741,0.0007558705532922856,0.0,0.0,2.168404344971009e-18,1358.6666666666667,2021-09-17
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1258.3333333333333,0.6666666666666666,0.0,0.00022446689113353815,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9993265993265993,0.0004489337822671168,0.0,0.0,2.168404344971009e-18,1259.3333333333333,2021-09-18
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,863.3333333333334,0.6666666666666666,0.0,0.00022446689113353815,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9993265993265993,0.0004489337822671168,0.0,0.0,2.168404344971009e-18,864.3333333333334,2021-09-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.3333333333333,1.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.999569336778639,0.00043066322136089697,0.0,0.0,2.168404344971009e-18,1143.3333333333333,2021-09-20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.6666666666667,1.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.999569336778639,0.00043066322136089697,0.0,0.0,2.168404344971009e-18,1321.6666666666667,2021-09-21
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1559.3333333333333,1.0,0.0,0.0003214400514303886,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9992478967272086,0.00043066322136089697,0.0,0.0,2.168404344971009e-18,1560.6666666666667,2021-09-22
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1141.0,0.0,0.0,0.0003214400514303886,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9996785599485696,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1141.3333333333333,2021-09-23
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1237.6666666666667,0.0,0.0,0.0003214400514303886,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9996785599485696,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1238.0,2021-09-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.3333333333333,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1143.3333333333333,2021-09-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,872.0,2021-09-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,902.0,2021-09-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1270.0,2021-09-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1499.0,2021-09-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.3333333333333,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1338.3333333333333,2021-09-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.6666666666667,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1090.6666666666667,2021-10-01
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,930.3333333333334,0.0,0.0,0.0007293946024799219,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9992706053975201,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,930.6666666666666,2021-10-02
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,631.6666666666666,0.0,0.0,0.0007293946024799219,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9992706053975201,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,632.0,2021-10-03
1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,841.0,0.0,0.0,0.001111438537532453,0.0,5.782411586589357e-19,0.0,0.0001910219675262655,0.0,0.0,0.9986975394949412,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,842.3333333333334,2021-10-04
0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1242.0,0.0,0.0,0.00038204393505251137,0.0,5.782411586589357e-19,0.0,0.0001910219675262655,0.0,0.0,0.9994269340974212,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1243.0,2021-10-05
0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1424.0,0.0,0.0,0.00038204393505251137,0.0,5.782411586589357e-19,0.0,0.0001910219675262655,0.0,0.0,0.9994269340974212,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1425.0,2021-10-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1236.0,2021-10-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.6666666666667,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1071.6666666666667,2021-10-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.6666666666666,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,986.6666666666666,2021-10-09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,650.0,2021-10-10
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,665.6666666666666,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0002745744096650192,0.0,0.0,0.9997254255903348,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,666.0,2021-10-11
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,859.6666666666666,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0002745744096650192,0.0,0.0,0.9997254255903348,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,860.0,2021-10-12
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1090.3333333333333,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0002745744096650192,0.0,0.0,0.9997254255903348,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1090.6666666666667,2021-10-13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.3333333333333,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1030.3333333333333,2021-10-14
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,899.3333333333334,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.00041356492969396195,0.0,0.0,0.999586435070306,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,899.6666666666666,2021-10-15
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,828.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.00041356492969396195,0.0,0.0,0.999586435070306,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,828.3333333333334,2021-10-16
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,651.3333333333334,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.00041356492969396195,0.0,0.0,0.999586435070306,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,651.6666666666666,2021-10-17
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,860.3333333333334,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.00023261223540358222,0.0,0.0,0.9997673877645964,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,860.6666666666666,2021-10-18
0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1301.3333333333333,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0004018169731362387,0.0,0.0,0.9995981830268637,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1302.0,2021-10-19
0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1487.6666666666667,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0004018169731362387,0.0,0.0,0.9995981830268637,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1488.3333333333333,2021-10-20
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1330.3333333333333,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.00016920473773265651,0.0,0.0,0.9998307952622673,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1330.6666666666667,2021-10-21
0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1095.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0005270092226613965,0.0,0.0,0.9994729907773386,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1095.6666666666667,2021-10-22
0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1160.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0005270092226613965,0.0,0.0,0.9994729907773386,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1160.6666666666667,2021-10-23
0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,933.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0005270092226613965,0.0,0.0,0.9994729907773386,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,933.6666666666666,2021-10-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.3333333333334,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,986.3333333333334,2021-10-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1199.0,2021-10-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1480.0,2021-10-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.6666666666667,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1458.6666666666667,2021-10-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.6666666666667,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1275.6666666666667,2021-10-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114.3333333333333,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1114.3333333333333,2021-10-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.6666666666666,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,845.6666666666666,2021-10-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.6666666666666,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,625.6666666666666,2021-11-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.6666666666666,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,771.6666666666666,2021-11-02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241.6666666666667,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1241.6666666666667,2021-11-03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688.3333333333333,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1688.3333333333333,2021-11-04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,2024.0,2021-11-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.3333333333333,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1736.3333333333333,2021-11-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.3333333333333,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1154.3333333333333,2021-11-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1449.0,2021-11-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1742.6666666666667,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1742.6666666666667,2021-11-09
0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2145.0,0.0,0.0,0.00022386389075440167,0.00022386389075442132,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9995522722184912,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,2145.6666666666665,2021-11-10
0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1670.6666666666667,0.0,0.0,0.00022386389075440167,0.00022386389075442132,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9995522722184912,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1671.3333333333333,2021-11-11
0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1465.0,0.0,0.0,0.00046806413495464584,0.00022386389075442132,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.999308071974291,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1466.0,2021-11-12
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1291.0,0.0,0.0,0.0002442002442002245,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9997557997557998,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1291.3333333333333,2021-11-13
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,896.0,0.0,0.0,0.0002442002442002245,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9997557997557998,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,896.3333333333334,2021-11-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1306.0,2021-11-15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.6666666666667,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1943.6666666666667,2021-11-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2365.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,2365.0,2021-11-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2484.0,0.0,0.3333333333333333,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9998870822041553,1.1564823173178713e-18,0.00011291779584462511,0.0,2.168404344971009e-18,2484.3333333333335,2021-11-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2052.3333333333335,0.0,0.3333333333333333,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9998870822041553,1.1564823173178713e-18,0.00011291779584462511,0.0,2.168404344971009e-18,2052.6666666666665,2021-11-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1927.0,0.0,0.3333333333333333,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9998870822041553,1.1564823173178713e-18,0.00011291779584462511,0.0,2.168404344971009e-18,1927.3333333333333,2021-11-20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.6666666666667,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1064.6666666666667,2021-11-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,1.0,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1455.0,2021-11-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823.6666666666667,0.0,0.3333333333333333,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9998583970546586,1.1564823173178713e-18,0.0001416029453412631,0.0,2.168404344971009e-18,1824.0,2021-11-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429.0,0.0,1.3333333333333333,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9994003118508107,1.1564823173178713e-18,0.0005996881491891788,0.0,2.168404344971009e-18,2430.3333333333335,2021-11-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491.6666666666665,0.0,2.3333333333333335,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9990607532769568,1.1564823173178713e-18,0.0009392467230431685,0.0,2.168404344971009e-18,2494.0,2021-11-25
0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2644.0,0.0,3.6666666666666665,0.00011832919181160027,0.00011832919181161993,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9983740518796167,1.1564823173178713e-18,0.001389289736760005,0.0,2.168404344971009e-18,2648.3333333333335,2021-11-26
0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2239.3333333333335,0.0,4.666666666666667,0.00011832919181160027,0.00011832919181161993,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9967745239147403,1.1564823173178713e-18,0.0029888177016363687,0.0,2.168404344971009e-18,2244.6666666666665,2021-11-27
0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1422.6666666666667,0.0,5.333333333333333,0.00011832919181160027,0.00011832919181161993,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.993760628430915,1.1564823173178713e-18,0.006002713185461789,0.0,2.168404344971009e-18,1428.6666666666667,2021-11-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.0,0.0,8.333333333333334,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9932769657601955,1.1564823173178713e-18,0.006723034239804495,0.0,2.168404344971009e-18,1675.3333333333333,2021-11-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2279.3333333333335,0.0,9.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9943859248319198,1.1564823173178713e-18,0.005614075168080097,0.0,2.168404344971009e-18,2288.3333333333335,2021-11-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.0,0.0,9.333333333333334,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9966971694054929,1.1564823173178713e-18,0.003302830594506992,0.0,2.168404344971009e-18,2762.3333333333335,2021-12-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2344.0,0.0,10.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.995722115263948,1.1564823173178713e-18,0.004277884736051869,0.0,2.168404344971009e-18,2354.0,2021-12-02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,0.0,14.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9930515149273612,1.1564823173178713e-18,0.006948485072638669,0.0,2.168404344971009e-18,2031.0,2021-12-03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787.0,0.0,16.333333333333332,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.990587791293884,1.1564823173178713e-18,0.009412208706115968,0.0,2.168404344971009e-18,1803.3333333333333,2021-12-04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.0,0.0,13.666666666666666,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9867304192076624,1.1564823173178713e-18,0.013269580792337718,0.0,2.168404344971009e-18,1170.6666666666667,2021-12-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656.0,0.0,19.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9867729225235142,1.1564823173178713e-18,0.013227077476485763,0.0,2.168404344971009e-18,1675.0,2021-12-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.6666666666667,0.0,22.666666666666668,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9866175284099765,1.1564823173178713e-18,0.01338247159002344,0.0,2.168404344971009e-18,1991.3333333333333,2021-12-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2447.3333333333335,0.0,33.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9859234156016963,1.1564823173178713e-18,0.014076584398303666,0.0,2.168404344971009e-18,2480.3333333333335,2021-12-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280.0,0.0,40.333333333333336,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9827755290382716,1.1564823173178713e-18,0.017224470961728362,0.0,2.168404344971009e-18,2320.3333333333335,2021-12-09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2276.3333333333335,0.0,54.333333333333336,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9765090584354579,1.1564823173178713e-18,0.023490941564542095,0.0,2.168404344971009e-18,2330.6666666666665,2021-12-10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959.3333333333333,0.0,50.333333333333336,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9737526817556944,1.1564823173178713e-18,0.026247318244305526,0.0,2.168404344971009e-18,2009.6666666666667,2021-12-11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.3333333333333,0.0,36.333333333333336,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9671439861035206,1.1564823173178713e-18,0.03285601389647944,0.0,2.168404344971009e-18,1184.6666666666667,2021-12-12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.0,0.0,58.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9617340014763854,1.1564823173178713e-18,0.03826599852361456,0.0,2.168404344971009e-18,1395.0,2021-12-13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949.3333333333333,0.0,96.33333333333333,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9549505681733012,1.1564823173178713e-18,0.04504943182669874,0.0,2.168404344971009e-18,2045.6666666666667,2021-12-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2464.0,0.0,148.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9411281130359342,1.1564823173178713e-18,0.058871886964065735,0.0,2.168404344971009e-18,2612.0,2021-12-15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243.6666666666665,0.0,213.66666666666666,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.910585352763755,1.1564823173178713e-18,0.089414647236245,0.0,2.168404344971009e-18,2457.3333333333335,2021-12-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728.6666666666667,0.0,221.33333333333334,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.8867589904334771,1.1564823173178713e-18,0.11324100956652283,0.0,2.168404344971009e-18,1950.0,2021-12-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,0.0,182.66666666666666,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.8987256046429236,1.1564823173178713e-18,0.10127439535707632,0.0,2.168404344971009e-18,1652.6666666666667,2021-12-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.3333333333334,0.0,80.66666666666667,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9014688924742122,1.1564823173178713e-18,0.09853110752578768,0.0,2.168404344971009e-18,915.0,2021-12-19
