date,alpha,beta,eta,lambda,epsilon,gamma,iota,delta,mu,omicron,alpha_rel,beta_rel,eta_rel,lambda_rel,epsilon_rel,gamma_rel,iota_rel,delta_rel,mu_rel,omicron_rel,other,other_rel,sum,ba1,ba1_rel,ba2,ba2_rel,ba3,ba3_rel
2021-09-26,0,0,0,0,0,0,0,95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,95,0,0.0,0,0.0,0,0.0
2021-09-27,0,0,0,0,0,0,0,837,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,837,0,0.0,0,0.0,0,0.0
2021-09-28,0,0,0,0,0,0,0,848,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,848,0,0.0,0,0.0,0,0.0
2021-09-29,0,0,0,0,0,0,0,535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981343283582089,0.0,0.0,1,0.0018656716417910447,536,0,0.0,0,0.0,0,0.0
2021-09-30,0,0,0,0,0,0,0,680,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,680,0,0.0,0,0.0,0,0.0
2021-10-01,0,0,0,0,0,0,0,582,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,582,0,0.0,0,0.0,0,0.0
2021-10-02,0,0,0,0,0,0,0,256,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,256,0,0.0,0,0.0,0,0.0
2021-10-03,0,0,0,0,0,0,0,94,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,94,0,0.0,0,0.0,0,0.0
2021-10-04,2,0,0,0,0,1,0,951,0,0,0.0020964360587002098,0.0,0.0,0.0,0.0,0.0010482180293501049,0.0,0.9968553459119497,0.0,0.0,0,0.0,954,0,0.0,0,0.0,0,0.0
2021-10-05,0,0,0,0,0,0,0,1113,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1113,0,0.0,0,0.0,0,0.0
2021-10-06,0,0,0,0,0,0,0,559,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,559,0,0.0,0,0.0,0,0.0
2021-10-07,0,0,0,0,0,0,0,662,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,662,0,0.0,0,0.0,0,0.0
2021-10-08,0,0,0,0,0,0,0,614,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,614,0,0.0,0,0.0,0,0.0
2021-10-09,0,0,0,0,0,0,0,168,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,168,0,0.0,0,0.0,0,0.0
2021-10-10,0,0,0,0,0,0,0,108,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,108,0,0.0,0,0.0,0,0.0
2021-10-11,0,0,0,0,0,0,0,749,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,749,0,0.0,0,0.0,0,0.0
2021-10-12,0,0,0,0,0,0,0,618,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,618,0,0.0,0,0.0,0,0.0
2021-10-13,0,0,0,0,0,0,0,378,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,378,0,0.0,0,0.0,0,0.0
2021-10-14,0,0,0,0,0,0,0,482,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,482,0,0.0,0,0.0,0,0.0
2021-10-15,0,0,0,0,0,0,0,326,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,326,0,0.0,0,0.0,0,0.0
2021-10-16,0,0,0,0,0,0,0,111,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,111,0,0.0,0,0.0,0,0.0
2021-10-17,0,0,0,0,0,0,0,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,90,0,0.0,0,0.0,0,0.0
2021-10-18,0,0,0,0,0,0,0,657,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,657,0,0.0,0,0.0,0,0.0
2021-10-19,0,0,0,0,0,0,0,1046,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990448901623686,0.0,0.0,1,0.0009551098376313276,1047,0,0.0,0,0.0,0,0.0
2021-10-20,0,0,0,0,0,0,0,554,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,554,0,0.0,0,0.0,0,0.0
2021-10-21,0,0,0,0,0,0,0,574,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,574,0,0.0,0,0.0,0,0.0
2021-10-22,0,0,0,0,0,0,0,552,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,552,0,0.0,0,0.0,0,0.0
2021-10-23,0,0,0,0,0,0,0,229,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,229,0,0.0,0,0.0,0,0.0
2021-10-24,0,0,0,0,0,0,0,75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,75,0,0.0,0,0.0,0,0.0
2021-10-25,0,0,0,0,0,0,0,655,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,655,0,0.0,0,0.0,0,0.0
2021-10-26,0,0,0,0,0,0,0,1012,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1012,0,0.0,0,0.0,0,0.0
2021-10-27,0,0,0,0,0,0,0,587,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,587,0,0.0,0,0.0,0,0.0
2021-10-28,0,0,0,0,0,0,0,736,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,736,0,0.0,0,0.0,0,0.0
2021-10-29,0,0,0,0,0,0,0,592,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,592,0,0.0,0,0.0,0,0.0
2021-10-30,0,0,0,0,0,0,0,179,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,179,0,0.0,0,0.0,0,0.0
2021-10-31,0,0,0,0,0,0,0,67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,67,0,0.0,0,0.0,0,0.0
2021-11-01,0,0,0,0,0,0,0,486,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,486,0,0.0,0,0.0,0,0.0
2021-11-02,0,0,0,0,0,0,0,787,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,787,0,0.0,0,0.0,0,0.0
2021-11-03,0,0,0,0,0,0,0,1030,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1030,0,0.0,0,0.0,0,0.0
2021-11-04,0,0,0,0,0,0,0,868,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,868,0,0.0,0,0.0,0,0.0
2021-11-05,0,0,0,0,0,0,0,676,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,676,0,0.0,0,0.0,0,0.0
2021-11-06,0,0,0,0,0,0,0,267,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,267,0,0.0,0,0.0,0,0.0
2021-11-07,0,0,0,0,0,0,0,67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,67,0,0.0,0,0.0,0,0.0
2021-11-08,0,0,0,0,0,0,0,997,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,997,0,0.0,0,0.0,0,0.0
2021-11-09,0,0,0,0,0,0,0,810,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,810,0,0.0,0,0.0,0,0.0
2021-11-10,1,1,0,0,0,0,0,831,0,0,0.0011976047904191617,0.0011976047904191617,0.0,0.0,0.0,0.0,0.0,0.9952095808383233,0.0,0.0,2,0.0023952095808383233,835,0,0.0,0,0.0,0,0.0
2021-11-11,0,0,0,0,0,0,0,934,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,934,0,0.0,0,0.0,0,0.0
2021-11-12,1,0,0,0,0,0,0,857,0,0,0.0011641443538998836,0.0,0.0,0.0,0.0,0.0,0.0,0.9976717112922002,0.0,0.0,1,0.0011641443538998836,859,0,0.0,0,0.0,0,0.0
2021-11-13,0,0,0,0,0,0,0,294,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,294,0,0.0,0,0.0,0,0.0
2021-11-14,0,0,0,0,0,0,0,149,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,149,0,0.0,0,0.0,0,0.0
2021-11-15,0,0,0,0,0,0,0,1333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992503748125937,0.0,0.0,1,0.0007496251874062968,1334,0,0.0,0,0.0,0,0.0
2021-11-16,0,0,0,0,0,0,0,1044,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1044,0,0.0,0,0.0,0,0.0
2021-11-17,0,0,0,0,0,0,0,984,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979716024340771,0.0,0.0010141987829614604,1,0.0010141987829614604,986,1,0.0010141987829614604,0,0.0,0,0.0
2021-11-18,0,0,0,0,0,0,0,1315,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1315,0,0.0,0,0.0,0,0.0
2021-11-19,0,0,0,0,0,0,0,1056,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1056,0,0.0,0,0.0,0,0.0
2021-11-20,0,0,0,0,0,0,0,565,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,565,0,0.0,0,0.0,0,0.0
2021-11-21,0,0,0,0,0,0,0,228,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,228,0,0.0,0,0.0,0,0.0
2021-11-22,0,0,0,0,0,0,0,1984,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1984,0,0.0,0,0.0,0,0.0
2021-11-23,0,0,0,0,0,0,0,1306,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984709480122325,0.0,0.0007645259938837921,1,0.0007645259938837921,1308,1,0.0007645259938837921,0,0.0,0,0.0
2021-11-24,0,0,0,0,0,0,0,1052,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971563981042654,0.0,0.002843601895734597,0,0.0,1055,3,0.002843601895734597,0,0.0,0,0.0
2021-11-25,0,0,0,0,0,0,0,1575,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993654822335025,0.0,0.0006345177664974619,0,0.0,1576,1,0.0006345177664974619,0,0.0,0,0.0
2021-11-26,1,1,0,0,0,0,0,1889,0,4,0.0005271481286241434,0.0005271481286241434,0.0,0.0,0.0,0.0,0.0,0.9957828149710068,0.0,0.0021085925144965737,2,0.0010542962572482868,1897,4,0.0021085925144965737,0,0.0,0,0.0
2021-11-27,0,0,0,0,0,0,0,495,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0,0.0,500,5,0.01,0,0.0,0,0.0
2021-11-28,0,0,0,0,0,0,0,343,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985632183908046,0.0,0.014367816091954023,0,0.0,348,5,0.014367816091954023,0,0.0,0,0.0
2021-11-29,0,0,0,0,0,0,0,2508,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993660855784469,0.0,0.005150554675118859,3,0.0011885895404120444,2524,13,0.005150554675118859,0,0.0,0,0.0
2021-11-30,0,0,0,0,0,0,0,1665,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940298507462687,0.0,0.003582089552238806,4,0.0023880597014925373,1675,6,0.003582089552238806,0,0.0,0,0.0
2021-12-01,0,0,0,0,0,0,0,955,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9927234927234927,0.0,0.004158004158004158,3,0.0031185031185031187,962,5,0.005197505197505198,0,0.0,0,0.0
2021-12-02,0,0,0,0,0,0,0,1184,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9907949790794979,0.0,0.008368200836820083,1,0.0008368200836820083,1195,10,0.008368200836820083,0,0.0,0,0.0
2021-12-03,0,0,0,0,0,0,0,1229,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9887369267900241,0.0,0.008849557522123894,3,0.002413515687851971,1243,11,0.008849557522123894,0,0.0,0,0.0
2021-12-04,0,0,0,0,0,0,0,598,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980327868852459,0.0,0.01639344262295082,2,0.003278688524590164,610,10,0.01639344262295082,0,0.0,0,0.0
2021-12-05,0,0,0,0,0,0,0,300,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836065573770492,0.0,0.013114754098360656,1,0.003278688524590164,305,4,0.013114754098360656,0,0.0,0,0.0
2021-12-06,0,0,0,0,0,0,0,2214,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9879518072289156,0.0,0.009817045961624275,5,0.0022311468094600626,2241,22,0.009817045961624275,0,0.0,0,0.0
2021-12-07,0,0,0,0,0,0,0,1215,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9846029173419774,0.0,0.014586709886547812,1,0.0008103727714748784,1234,18,0.014586709886547812,0,0.0,0,0.0
2021-12-08,0,0,0,0,0,0,0,1343,0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9724837074583635,0.0,0.02606806661839247,2,0.001448225923244026,1381,36,0.02606806661839247,0,0.0,0,0.0
2021-12-09,0,0,0,0,0,0,0,1641,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9721563981042654,0.0,0.026066350710900472,3,0.0017772511848341231,1688,44,0.026066350710900472,0,0.0,0,0.0
2021-12-10,0,0,0,0,0,0,0,1300,0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959409594095941,0.0,0.03911439114391144,2,0.0014760147601476014,1355,53,0.03911439114391144,0,0.0,0,0.0
2021-12-11,0,0,0,0,0,0,0,591,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9563106796116505,0.0,0.043689320388349516,0,0.0,618,27,0.043689320388349516,0,0.0,0,0.0
2021-12-12,0,0,0,0,0,0,0,254,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9548872180451128,0.0,0.045112781954887216,0,0.0,266,12,0.045112781954887216,0,0.0,0,0.0
2021-12-13,0,0,0,0,0,0,0,2146,0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9432967032967033,0.0,0.05406593406593407,6,0.0026373626373626374,2275,123,0.05406593406593407,0,0.0,0,0.0
2021-12-14,0,0,0,0,0,0,0,1679,0,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9164847161572053,0.0,0.07751091703056769,11,0.006004366812227074,1832,142,0.07751091703056769,0,0.0,0,0.0
2021-12-15,0,0,0,0,0,0,0,1490,0,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8821788040260509,0.0,0.11190053285968028,10,0.005920663114268798,1689,191,0.11308466548253404,0,0.0,0,0.0
2021-12-16,0,0,0,0,0,0,0,1177,0,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8876319758672699,0.0,0.1085972850678733,5,0.003770739064856712,1326,143,0.10784313725490197,0,0.0,0,0.0
2021-12-17,0,0,0,0,0,0,0,747,0,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8327759197324415,0.0,0.16387959866220736,3,0.0033444816053511705,897,147,0.16387959866220736,0,0.0,0,0.0
2021-12-18,0,0,0,0,0,0,0,184,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8141592920353983,0.0,0.18584070796460178,0,0.0,226,42,0.18584070796460178,0,0.0,0,0.0
2021-12-19,0,0,0,0,0,0,0,109,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8790322580645161,0.0,0.12096774193548387,0,0.0,124,15,0.12096774193548387,0,0.0,0,0.0
2021-12-20,0,0,0,0,0,0,0,1097,0,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.832953682611997,0.0,0.15945330296127563,10,0.007593014426727411,1317,211,0.16021260440394836,1,0.0007593014426727411,0,0.0
2021-12-21,0,0,0,0,0,0,0,802,0,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798804780876494,0.0,0.1892430278884462,12,0.01195219123505976,1004,191,0.1902390438247012,1,0.00099601593625498,0,0.0
2021-12-22,0,0,0,0,0,0,0,847,0,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8113026819923371,0.0,0.1781609195402299,11,0.01053639846743295,1044,189,0.1810344827586207,0,0.0,0,0.0
2021-12-23,0,0,0,0,0,0,0,947,0,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7964676198486123,0.0,0.1934398654331371,12,0.010092514718250631,1189,228,0.191757779646762,0,0.0,0,0.0
2021-12-24,0,0,0,0,0,0,0,281,0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7223650385604113,0.0,0.27249357326478146,2,0.005141388174807198,389,105,0.2699228791773779,2,0.005141388174807198,0,0.0
2021-12-25,0,0,0,0,0,0,0,215,0,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643044619422573,0.0,0.4356955380577428,0,0.0,381,166,0.4356955380577428,0,0.0,0,0.0
2021-12-26,0,0,0,0,0,0,0,147,0,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5034246575342466,0.0,0.4931506849315068,1,0.003424657534246575,292,140,0.4794520547945205,4,0.0136986301369863,0,0.0
2021-12-27,0,0,0,0,0,0,0,845,0,582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5880306193458594,0.0,0.40501043841336115,10,0.006958942240779402,1437,581,0.40431454418928325,4,0.0027835768963117608,0,0.0
2021-12-28,0,0,0,0,0,0,0,641,0,578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5215622457282343,0.0,0.47030105777054515,10,0.008136696501220505,1229,578,0.47030105777054515,1,0.0008136696501220504,0,0.0
2021-12-29,0,0,0,0,0,0,0,636,0,890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4121840570317563,0.0,0.5767984445884641,17,0.01101749837977965,1543,893,0.5787427090084252,2,0.0012961762799740765,0,0.0
